Row.names,seqnames,start,end,width,annotation,geneChr,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME,ASE1,ASE2,GeneID,Ctrl.bam,V5.bam,difference,FC,L2FC
chr19:10548900-10549098,chr19,10548900,10549098,199,Promoter (<=1kb),19,10549029,10553165,4137,84971,ENST00000588972.1,0,ENSG00000130734,ATG4D,autophagy related 4D cysteine peptidase,,,controlledV5_peak_513,1,16,15,8,3
chr19:35546523-35546858,chr19,35546523,35546858,336,Promoter (<=1kb),19,35540738,35546029,5292,100506469,ENST00000589137.5,-494,ENSG00000236144,TMEM147-AS1,TMEM147 antisense RNA 1,,,controlledV5_peak_535,1,16,15,8,3
chr19:5258016-5258217,chr19,5258016,5258217,202,"Exon (ENST00000588552.5/5802, exon 6 of 31)",19,5206537,5286163,79627,5802,ENST00000588012.5,27946,ENSG00000105426,PTPRS,protein tyrosine phosphatase receptor type S,,,controlledV5_peak_504,0,8,8,8,3
chr2:229791123-229791325,chr2,229791123,229791325,203,Promoter (1-2kb),2,229791788,229793107,1320,9320,ENST00000470302.5,1782,ENSG00000153827,TRIP12,thyroid hormone receptor interactor 12,,,controlledV5_peak_609,0,8,8,8,3
chr2:26775040-26775245,chr2,26775040,26775245,206,3' UTR,2,26764325,26781147,16823,54978,ENST00000414029.1,10715,ENSG00000213699,SLC35F6,solute carrier family 35 member F6,,,controlledV5_peak_558,0,8,8,8,3
chr2:26779594-26779869,chr2,26779594,26779869,276,3' UTR,2,26786027,26794076,8050,1058,ENST00000472719.5,-6158,ENSG00000115163,CENPA,centromere protein A,,,controlledV5_peak_559,1,16,15,8,3
chr21:45992007-45992258,chr21,45992007,45992258,252,Promoter (1-2kb),21,45994057,45998552,4496,1291,ENST00000683550.1,-1799,ENSG00000142156,COL6A1,collagen type VI alpha 1 chain,,,controlledV5_peak_660,0,8,8,8,3
chr22:36309281-36309473,chr22,36309281,36309473,193,Promoter (<=1kb),22,36305723,36309460,3738,4627,ENST00000687922.1,0,ENSG00000100345,MYH9,myosin heavy chain 9,,,controlledV5_peak_676,1,16,15,8,3
chr22:37921970-37922160,chr22,37921970,37922160,191,3' UTR,22,37926563,37942009,15447,85377,ENST00000402631.1,-4403,ENSG00000100139,MICALL1,MICAL like 1,,,controlledV5_peak_679,0,8,8,8,3
chr22:38670897-38671109,chr22,38670897,38671109,213,"Exon (ENST00000485501.5/25776, exon 3 of 3)",22,38667896,38670945,3050,25776,ENST00000467118.1,3001,ENSG00000100211,CBY1,"chibby family member 1, beta catenin antagonist",,,controlledV5_peak_681,0,8,8,8,3
chr3:9448437-9448630,chr3,9448437,9448630,194,Promoter (<=1kb),3,9448559,9464672,16114,55209,ENST00000476740.2,0,ENSG00000168137,SETD5,SET domain containing 5,,,controlledV5_peak_705,1,16,15,8,3
chr4:17837156-17837341,chr4,17837156,17837341,186,3' UTR,4,17823699,17837161,13463,64151,ENST00000510063.1,13457,ENSG00000109805,NCAPG,non-SMC condensin I complex subunit G,,,controlledV5_peak_765,0,8,8,8,3
chr4:86735591-86735778,chr4,86735591,86735778,188,"Exon (ENST00000427191.6/5783, exon 15 of 47)",4,86758669,86762934,4266,5783,ENST00000508063.1,-22891,ENSG00000163629,PTPN13,protein tyrosine phosphatase non-receptor type 13,,,controlledV5_peak_775,0,8,8,8,3
chr6_GL000251v2_alt:4388586-4388920,chr6_GL000251v2_alt,4388586,4388920,335,Promoter (<=1kb),94,4388780,4390112,1333,6046,ENST00000496177.1,0,ENSG00000204256,BRD2,bromodomain containing 2,,,controlledV5_peak_902,0,8,8,8,3
chr6:113958648-113958858,chr6,113958648,113958858,211,Promoter (1-2kb),6,113953400,113957286,3887,3066,ENST00000518756.1,-1362,ENSG00000196591,HDAC2,histone deacetylase 2,,,controlledV5_peak_889,0,8,8,8,3
chr6:75695803-75695992,chr6,75695803,75695992,190,"Exon (ENST00000370010.6/26054, exon 16 of 23)",6,75678811,75697989,19179,26054,ENST00000474906.2,16992,ENSG00000112701,SENP6,SUMO specific peptidase 6,,,controlledV5_peak_881,0,8,8,8,3
chr7:74689122-74689315,chr7,74689122,74689315,194,5' UTR,7,74684657,74699041,14385,2969,ENST00000432143.2,4465,ENSG00000263001,GTF2I,general transcription factor IIi,,,controlledV5_peak_925,0,8,8,8,3
chr8:17955469-17955683,chr8,17955469,17955683,215,Promoter (1-2kb),8,17957658,17962213,4556,5108,ENST00000517836.5,-1975,ENSG00000078674,PCM1,pericentriolar material 1,,,controlledV5_peak_959,0,8,8,8,3
chr8:25428800-25428998,chr8,25428800,25428998,199,3' UTR,8,25419262,25424654,5393,2796,ENST00000276414.4,-4146,ENSG00000147437,GNRH1,gonadotropin releasing hormone 1,,,controlledV5_peak_962,0,8,8,8,3
chr9:87084358-87084580,chr9,87084358,87084580,223,Promoter (<=1kb),9,87084161,87085151,991,494127,ENST00000437925.1,571,,NFYCP2,NFYC pseudogene 2,,,controlledV5_peak_1009,0,8,8,8,3
chrX:48981415-48981701,chrX,48981415,48981701,287,Promoter (<=1kb),23,48973727,48981725,7999,56850,ENST00000704792.1,24,ENSG00000068400,GRIPAP1,GRIP1 associated protein 1,,,controlledV5_peak_1073,0,8,8,8,3
chr11:11352159-11352389,chr11,11352159,11352389,231,Promoter (<=1kb),11,11351942,11353250,1309,283106,ENST00000528848.3,861,ENSG00000254598,CSNK2A3,casein kinase 2 alpha 3,,,controlledV5_peak_174,2,23,21,7.666666667,2.938599455
chr5:31526183-31526594,chr5,31526183,31526594,412,Promoter (<=1kb),5,31493209,31526420,33212,29102,ENST00000512076.1,0,ENSG00000113360,DROSHA,drosha ribonuclease III,,,controlledV5_peak_792,2,23,21,7.666666667,2.938599455
chr1:43981112-43981473,chr1,43981112,43981473,362,Promoter (1-2kb),1,43979936,43991170,11235,8704,ENST00000309519.8,1176,ENSG00000117411,B4GALT2,"beta-1,4-galactosyltransferase 2",,,controlledV5_peak_34,4,38,34,7.6,2.925999419
chr1:70148486-70148679,chr1,70148486,70148679,194,"Exon (ENST00000370952.4/55631, exon 14 of 15)",1,70107750,70148005,40256,57554,ENST00000588515.5,40736,ENSG00000033122,LRRC7,leucine rich repeat containing 7,,,controlledV5_peak_43,1,15,14,7.5,2.906890596
chr14:100369085-100369279,chr14,100369085,100369279,195,Promoter (<=1kb),14,100368442,100369185,744,7453,ENST00000627608.1,0,ENSG00000140105,WARS1,tryptophanyl-tRNA synthetase 1,,,controlledV5_peak_319,1,15,14,7.5,2.906890596
chr15:89292700-89292907,chr15,89292700,89292907,208,"Exon (ENST00000674831.1/55215, exon 21 of 39)",15,89299199,89316469,17271,55215,ENST00000696721.1,-6292,ENSG00000140525,FANCI,FA complementation group I,,,controlledV5_peak_346,1,15,14,7.5,2.906890596
chr17:27082827-27083045,chr17,27082827,27083045,219,"Exon (ENST00000581294.2/ENST00000581294.2, exon 1 of 1)",17,26998080,26999941,1862,124903955,ENST00000580280.1,-82886,ENSG00000264734,LOC124903955,uncharacterized LOC124903955,,,controlledV5_peak_424,3,30,27,7.5,2.906890596
chr22:17542389-17542580,chr22,17542389,17542580,192,"Exon (ENST00000400585.7/27443, exon 16 of 19)",22,17548999,17558151,9153,27443,ENST00000355219.4,-6419,ENSG00000099954,CECR2,CECR2 histone acetyl-lysine reader,,,controlledV5_peak_661,1,15,14,7.5,2.906890596
chr3:160401912-160402099,chr3,160401912,160402099,188,Promoter (<=1kb),3,160402809,160412852,10044,10051,ENST00000470240.5,-710,ENSG00000113810,SMC4,structural maintenance of chromosomes 4,,,controlledV5_peak_752,1,15,14,7.5,2.906890596
chr9:128993195-128993404,chr9,128993195,128993404,210,Promoter (<=1kb),9,128993095,128994890,1796,23511,ENST00000467044.1,100,ENSG00000095319,NUP188,nucleoporin 188,,,controlledV5_peak_1023,1,15,14,7.5,2.906890596
chr9:128611725-128612287,chr9,128611725,128612287,563,Promoter (<=1kb),9,128611894,128615808,3915,6709,ENST00000476825.2,0,ENSG00000197694,SPTAN1,"spectrin alpha, non-erythrocytic 1",,,controlledV5_peak_1020,3,29,26,7.25,2.857980995
chr1:154414538-154414723,chr1,154414538,154414723,186,"Exon (ENST00000436275.1/ENST00000436275.1, exon 1 of 1)",1,154402328,154406564,4237,101928101,ENST00000424435.1,-7974,ENSG00000228013,IL6R-AS1,IL6R antisense RNA 1,,,controlledV5_peak_82,1,14,13,7,2.807354922
chr1:19339316-19339598,chr1,19339316,19339598,283,3' UTR,1,19339137,19346362,7226,832,ENST00000674299.1,6764,ENSG00000077549,CAPZB,capping actin protein of muscle Z-line subunit beta,,,controlledV5_peak_11,3,28,25,7,2.807354922
chr1:26942870-26943062,chr1,26942870,26943062,193,Promoter (2-3kb),1,26945135,26946184,1050,10726,ENST00000484772.1,-2073,ENSG00000090273,NUDC,"nuclear distribution C, dynein complex regulator",,,controlledV5_peak_16,1,14,13,7,2.807354922
chr11:78106806-78107007,chr11,78106806,78107007,202,Promoter (2-3kb),11,78100946,78104549,3604,79053,ENST00000531213.5,-2257,ENSG00000159063,ALG8,"ALG8 alpha-1,3-glucosyltransferase",,,controlledV5_peak_199,0,7,7,7,2.807354922
chr12:4099024-4099271,chr12,4099024,4099271,248,"Exon (ENST00000456928.2/ENST00000456928.2, exon 1 of 1)",12,4110028,4118132,8105,124900317,ENST00000393388.3,18861,,LOC124900317,uncharacterized LOC124900317,,,controlledV5_peak_215,1,14,13,7,2.807354922
chr12:56144229-56144418,chr12,56144229,56144418,190,Promoter (<=1kb),12,56143483,56144391,909,23344,ENST00000550515.1,746,ENSG00000139641,ESYT1,extended synaptotagmin 1,,,controlledV5_peak_239,1,14,13,7,2.807354922
chr15:85120794-85121012,chr15,85120794,85121012,219,Promoter (<=1kb),15,85120191,85139142,18952,5151,ENST00000561024.1,603,ENSG00000073417,PDE8A,phosphodiesterase 8A,,,controlledV5_peak_345,0,7,7,7,2.807354922
chr16:53490127-53490354,chr16,53490127,53490354,228,Promoter (2-3kb),16,53491839,53492931,1093,64400,ENST00000565431.1,2577,ENSG00000166971,AKTIP,AKT interacting protein,,,controlledV5_peak_382,0,7,7,7,2.807354922
chr19:10499487-10499758,chr19,10499487,10499758,272,Promoter (<=1kb),19,10491947,10499509,7563,9817,ENST00000588024.1,0,ENSG00000079999,KEAP1,kelch like ECH associated protein 1,,,controlledV5_peak_512,1,14,13,7,2.807354922
chr19:14183531-14183743,chr19,14183531,14183743,213,5' UTR,19,14170488,14177650,7163,22859,ENST00000590223.1,-5881,ENSG00000072071,ADGRL1,adhesion G protein-coupled receptor L1,,,controlledV5_peak_523,1,14,13,7,2.807354922
chr2:47823155-47823351,chr2,47823155,47823351,197,Promoter (2-3kb),2,47817663,47820603,2941,80204,ENST00000682484.1,-2552,ENSG00000138081,FBXO11,F-box protein 11,,,controlledV5_peak_567,0,7,7,7,2.807354922
chr20:33396852-33397067,chr20,33396852,33397067,216,5' UTR,20,33370499,33401452,30954,51654,ENST00000471264.5,4385,ENSG00000101391,CDK5RAP1,CDK5 regulatory subunit associated protein 1,,,controlledV5_peak_618,0,7,7,7,2.807354922
chr21:37195678-37195893,chr21,37195678,37195893,216,Promoter (1-2kb),21,37194453,37197947,3495,7267,ENST00000488522.1,1225,ENSG00000182670,TTC3,tetratricopeptide repeat domain 3,,,controlledV5_peak_657,1,14,13,7,2.807354922
chr22:49823765-49823978,chr22,49823765,49823978,214,Promoter (<=1kb),22,49818212,49823301,5090,23774,ENST00000459821.1,-464,ENSG00000100425,BRD1,bromodomain containing 1,,,controlledV5_peak_694,1,14,13,7,2.807354922
chr3:105574802-105575054,chr3,105574802,105575054,253,3' UTR,3,105550220,105553171,2952,214,ENST00000489178.1,24582,ENSG00000170017,ALCAM,activated leukocyte cell adhesion molecule,,,controlledV5_peak_737,2,21,19,7,2.807354922
chr3:13386274-13386459,chr3,13386274,13386459,186,"Exon (ENST00000254508.7/23225, exon 6 of 40)",3,13320917,13360425,39509,23225,ENST00000695491.1,-25849,ENSG00000132182,NUP210,nucleoporin 210,,,controlledV5_peak_707,1,14,13,7,2.807354922
chr3:158660871-158661075,chr3,158660871,158661075,205,Promoter (<=1kb),3,158660264,158665407,5144,85476,ENST00000490261.1,607,ENSG00000168827,GFM1,G elongation factor mitochondrial 1,,,controlledV5_peak_751,0,7,7,7,2.807354922
chr4:75655767-75655951,chr4,75655767,75655951,185,Promoter (1-2kb),4,75648639,75654745,6107,9908,ENST00000678642.1,-1022,ENSG00000138757,G3BP2,G3BP stress granule assembly factor 2,,,controlledV5_peak_771,0,7,7,7,2.807354922
chr5:91476802-91476987,chr5,91476802,91476987,186,"Exon (ENST00000505368.1/ENST00000505368.1, exon 1 of 1)",5,91470013,91612566,142554,107986434,ENST00000664205.1,6789,,LOC107986434,uncharacterized LOC107986434,,,controlledV5_peak_807,0,7,7,7,2.807354922
chr6:138912763-138912963,chr6,138912763,138912963,201,Promoter (<=1kb),6,138904866,138912871,8006,85021,ENST00000478483.6,0,ENSG00000135597,REPS1,RALBP1 associated Eps domain containing 1,,,controlledV5_peak_893,0,7,7,7,2.807354922
chr7:107160282-107160602,chr7,107160282,107160602,321,3' UTR,7,107156709,107161780,5072,5577,ENST00000706593.1,3573,ENSG00000005249,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,,,controlledV5_peak_936,1,14,13,7,2.807354922
chr9:111372427-111372627,chr9,111372427,111372627,201,Promoter (<=1kb),9,111361886,111371788,9903,23392,ENST00000374383.1,-639,ENSG00000136813,ECPAS,Ecm29 proteasome adaptor and scaffold,,,controlledV5_peak_1015,0,7,7,7,2.807354922
chr9:131127524-131127711,chr9,131127524,131127711,188,Promoter (<=1kb),9,131127577,131144577,17001,8021,ENST00000695499.1,0,ENSG00000126883,NUP214,nucleoporin 214,,,controlledV5_peak_1026,0,7,7,7,2.807354922
chr9:136207144-136207348,chr9,136207144,136207348,205,Promoter (2-3kb),9,136196250,136205128,8879,8022,ENST00000371748.10,-2016,ENSG00000107187,LHX3,LIM homeobox 3,,,controlledV5_peak_1029,0,7,7,7,2.807354922
chr9:32333437-32333684,chr9,32333437,32333684,248,"Exon (ENST00000422717.1/ENST00000422717.1, exon 1 of 1)",9,32384603,32450832,66230,48,ENST00000541043.5,-50919,ENSG00000122729,ACO1,aconitase 1,,,controlledV5_peak_994,1,14,13,7,2.807354922
chrX:19746316-19746503,chrX,19746316,19746503,188,Promoter (<=1kb),23,19534023,19746405,212383,30011,ENST00000699728.1,0,ENSG00000147010,SH3KBP1,SH3 domain containing kinase binding protein 1,,,controlledV5_peak_1055,0,7,7,7,2.807354922
chr1:68193954-68194212,chr1,68193954,68194212,259,5' UTR,1,68183518,68183610,93,100302279,ENST00000408276.1,-10344,ENSG00000221203,MIR1262,microRNA 1262,,,controlledV5_peak_42,2,20,18,6.666666667,2.736965594
chr1:19232622-19233138,chr1,19232622,19233138,517,Promoter (<=1kb),1,19216805,19232316,15512,23065,ENST00000693007.1,-306,ENSG00000127463,EMC1,ER membrane protein complex subunit 1,,,controlledV5_peak_10,1,13,12,6.5,2.700439718
chr11:108138894-108139094,chr11,108138894,108139094,201,Promoter (<=1kb),11,108138968,108144221,5254,38,ENST00000532792.5,0,ENSG00000075239,ACAT1,acetyl-CoA acetyltransferase 1,,,controlledV5_peak_203,1,13,12,6.5,2.700439718
chr11:46750272-46750611,chr11,46750272,46750611,340,Promoter (<=1kb),11,46744165,46751382,7218,9793,ENST00000525896.1,771,ENSG00000175216,CKAP5,cytoskeleton associated protein 5,,,controlledV5_peak_182,1,13,12,6.5,2.700439718
chr12:6749887-6750317,chr12,6749887,6750317,431,Promoter (<=1kb),12,6748721,6750318,1598,8079,ENST00000541305.1,1,ENSG00000089693,MLF2,myeloid leukemia factor 2,,,controlledV5_peak_221,3,26,23,6.5,2.700439718
chr16:31112290-31112491,chr16,31112290,31112491,202,Promoter (<=1kb),16,31111368,31112454,1087,10295,ENST00000567682.1,922,ENSG00000103507,BCKDK,branched chain keto acid dehydrogenase kinase,,,controlledV5_peak_376,1,13,12,6.5,2.700439718
chr17:4555125-4555316,chr17,4555125,4555316,192,Promoter (<=1kb),17,4552183,4555358,3176,10514,ENST00000570986.1,42,ENSG00000132382,MYBBP1A,MYB binding protein 1a,,,controlledV5_peak_408,1,13,12,6.5,2.700439718
chr18:26599741-26599963,chr18,26599741,26599963,223,"Exon (ENST00000584883.1/ENST00000584883.1, exon 1 of 1)",18,26591467,26591535,69,102466874,ENST00000620957.1,-8206,ENSG00000276221,MIR8057,microRNA 8057,,,controlledV5_peak_478,1,13,12,6.5,2.700439718
chr19:43407851-43408091,chr19,43407851,43408091,241,"Intron (ENST00000602198.5/83639, intron 3 of 7)",19,43401496,43418597,17102,83639,ENST00000602198.5,6355,ENSG00000131126,TEX101,testis expressed 101,,,controlledV5_peak_540,3,26,23,6.5,2.700439718
chr2:20034965-20035184,chr2,20034965,20035184,220,Promoter (<=1kb),2,20033169,20035243,2075,9741,ENST00000483117.1,59,ENSG00000068697,LAPTM4A,lysosomal protein transmembrane 4 alpha,,,controlledV5_peak_556,1,13,12,6.5,2.700439718
chr2:219284630-219284835,chr2,219284630,219284835,206,Promoter (<=1kb),2,219285263,219286200,938,3300,ENST00000470530.1,-428,ENSG00000135924,DNAJB2,DnaJ heat shock protein family (Hsp40) member B2,,,controlledV5_peak_608,1,13,12,6.5,2.700439718
chr3:113805351-113805538,chr3,113805351,113805538,188,3' UTR,3,113801139,113809469,8331,523,ENST00000461496.1,4212,ENSG00000114573,ATP6V1A,ATPase H+ transporting V1 subunit A,,,controlledV5_peak_739,1,13,12,6.5,2.700439718
chr3:129274836-129275060,chr3,129274836,129275060,225,Promoter (1-2kb),3,129272853,129275183,2331,22820,ENST00000512034.1,1983,ENSG00000181789,COPG1,COPI coat complex subunit gamma 1,,,controlledV5_peak_744,1,13,12,6.5,2.700439718
chr3:13341775-13342113,chr3,13341775,13342113,339,Promoter (<=1kb),3,13336809,13341141,4333,23225,ENST00000485755.1,-634,ENSG00000132182,NUP210,nucleoporin 210,,,controlledV5_peak_706,1,13,12,6.5,2.700439718
chr9:78219101-78219370,chr9,78219101,78219370,270,"Exon (ENST00000449661.1/ENST00000449661.1, exon 1 of 1)",9,78236062,78279690,43629,84131,ENST00000424347.6,-16692,ENSG00000148019,CEP78,centrosomal protein 78,,,controlledV5_peak_1005,1,13,12,6.5,2.700439718
chrX:71537857-71538073,chrX,71537857,71538073,217,Promoter (<=1kb),23,71537014,71555214,18201,8473,ENST00000455587.3,843,ENSG00000147162,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase,,,controlledV5_peak_1085,1,13,12,6.5,2.700439718
chr9:128577170-128577516,chr9,128577170,128577516,347,Promoter (<=1kb),9,128576856,128585853,8998,6709,ENST00000704205.1,314,ENSG00000197694,SPTAN1,"spectrin alpha, non-erythrocytic 1",,,controlledV5_peak_1018,4,32,28,6.4,2.678071905
chr11:120481257-120481494,chr11,120481257,120481494,238,"Exon (ENST00000397843.7/23365, exon 39 of 41)",11,120477000,120477573,574,23365,ENST00000528681.1,4257,ENSG00000196914,ARHGEF12,Rho guanine nucleotide exchange factor 12,,,controlledV5_peak_207,2,19,17,6.333333333,2.662965013
chr1:150471785-150472038,chr1,150471785,150472038,254,"Exon (ENST00000492220.1/23248, exon 11 of 11)",1,150487414,150507258,19845,80222,ENST00000369054.6,-15376,ENSG00000143374,TARS2,"threonyl-tRNA synthetase 2, mitochondrial",,,controlledV5_peak_73,2,18,16,6,2.584962501
chr1:19177543-19177745,chr1,19177543,19177745,203,Promoter (<=1kb),1,19150924,19177745,26822,23352,ENST00000419533.1,0,ENSG00000127481,UBR4,ubiquitin protein ligase E3 component n-recognin 4,,,controlledV5_peak_9,1,12,11,6,2.584962501
chr1:200849898-200850209,chr1,200849898,200850209,312,"Exon (ENST00000358823.7/23271, exon 11 of 17)",1,200856094,200857724,1631,23271,ENST00000475326.1,-5885,ENSG00000118200,CAMSAP2,calmodulin regulated spectrin associated protein family member 2,,,controlledV5_peak_107,1,12,11,6,2.584962501
chr1:225984028-225984225,chr1,225984028,225984225,198,3' UTR,1,225982702,225999343,16642,163859,ENST00000272091.8,15118,ENSG00000143751,SDE2,SDE2 telomere maintenance homolog,,,controlledV5_peak_116,2,18,16,6,2.584962501
chr10:113842342-113842533,chr10,113842342,113842533,192,"Exon (ENST00000361384.7/9937, exon 6 of 9)",10,113834725,113854082,19358,9937,ENST00000361384.7,11549,ENSG00000198924,DCLRE1A,DNA cross-link repair 1A,,,controlledV5_peak_157,0,6,6,6,2.584962501
chr10:93528035-93528338,chr10,93528035,93528338,304,3' UTR,10,93517207,93520277,3071,55165,ENST00000496302.1,10828,ENSG00000138180,CEP55,centrosomal protein 55,,,controlledV5_peak_153,1,12,11,6,2.584962501
chr12:96003837-96004049,chr12,96003837,96004049,213,3' UTR,12,96000830,96011258,10429,4048,ENST00000537111.6,7209,ENSG00000111144,LTA4H,leukotriene A4 hydrolase,,,controlledV5_peak_252,0,6,6,6,2.584962501
chr13:27434837-27435034,chr13,27434837,27435034,198,Promoter (<=1kb),13,27434657,27435823,1167,2971,ENST00000482655.2,180,ENSG00000122034,GTF3A,general transcription factor IIIA,,,controlledV5_peak_281,3,24,21,6,2.584962501
chr15:74449184-74449396,chr15,74449184,74449396,213,Promoter (<=1kb),15,74445977,74449311,3335,84993,ENST00000565494.5,0,ENSG00000138629,UBL7,ubiquitin like 7,,,controlledV5_peak_340,0,6,6,6,2.584962501
chr15:75414204-75414400,chr15,75414204,75414400,197,Promoter (1-2kb),15,75371979,75412840,40862,25942,ENST00000704302.1,-1364,ENSG00000169375,SIN3A,SIN3 transcription regulator family member A,,,controlledV5_peak_342,0,6,6,6,2.584962501
chr16:28843838-28844096,chr16,28843838,28844096,259,Promoter (<=1kb),16,28843919,28844007,89,100616256,ENST00000577590.1,0,ENSG00000283845,MIR4721,microRNA 4721,,,controlledV5_peak_374,2,18,16,6,2.584962501
